Analog Output 14163,Units,,,
Analog Output 14164,Object name,0454_FVV-11-02:CLG I GAIN,,
Analog Output 14164,Present value,0.01,,
Analog Output 14164,Units,,,
Analog Output 14165,Object name,0454_FVV-11-02:CLG D GAIN,,
Analog Output 14165,Present value,0,,
Analog Output 14165,Units,,,
Analog Output 14166,Object name,0454_FVV-11-02:CLG BIAS,,
Analog Output 14166,Present value,0,,
Analog Output 14166,Units,percent,,
Analog Output 14167,Object name,0454_FVV-11-02:HTG P GAIN,,
Analog Output 14167,Present value,10,,
Analog Output 14167,Units,,,
Analog Output 14168,Object name,0454_FVV-11-02:HTG I GAIN,,
Analog Output 14168,Present value,0.01,,
Analog Output 14168,Units,,,
Analog Output 14169,Object name,0454_FVV-11-02:HTG D GAIN,,
Analog Output 14169,Present value,0,,
Analog Output 14169,Units,,,
Analog Output 14170,Object name,0454_FVV-11-02:HTG BIAS,,
Analog Output 14170,Present value,0,,
Analog Output 14170,Units,percent,,
Analog Output 14171,Object name,0454_FVV-11-02:FLOW P GAIN,,
Analog Output 14171,Present value,0,,
Analog Output 14171,Units,,,
Analog Output 14172,Object name,0454_FVV-11-02:FLOW I GAIN,,
Analog Output 14172,Present value,0.01,,
Analog Output 14172,Units,,,
Analog Output 14173,Object name,0454_FVV-11-02:FLOW D GAIN,,
Analog Output 14173,Present value,0,,
Analog Output 14173,Units,,,
Analog Output 14174,Object name,0454_FVV-11-02:FLOW BIAS,,
Analog Output 14174,Present value,50,,
Analog Output 14174,Units,percent,,
Analog Output 14175,Object name,0454_FVV-11-02:FLOW,,
Analog Output 14175,Present value,30.5,,
Analog Output 14175,Units,percent,,
Analog Output 14176,Object name,0454_FVV-11-02:CTL FLOW MIN,,
Analog Output 14176,Present value,416,,
Analog Output 14176,Units,cubic feet per minute,,
Analog Output 14177,Object name,0454_FVV-11-02:CTL FLOW MAX,,
Analog Output 14177,Present value,1380,,
Analog Output 14177,Units,cubic feet per minute,,
Analog Output 14178,Object name,0454_FVV-11-02:CTL TEMP,,
Analog Output 14178,Present value,71.75,,
Analog Output 14178,Units,degrees fahrenheit,,
Analog Output 14179,Object name,0454_FVV-11-02:CLG LOOPOUT,,
Analog Output 14179,Present value,0,,
Analog Output 14179,Units,percent,,
Analog Output 14180,Object name,0454_FVV-11-02:HTG LOOPOUT,,
Analog Output 14180,Present value,0,,
Analog Output 14180,Units,percent,,
Analog Output 14183,Object name,0454_FVV-11-02:STAGE FAN,,
Analog Output 14183,Present value,10,,
Analog Output 14183,Units,percent,,
Analog Output 14185,Object name,0454_FVV-11-02:SWITCH LIMIT,,
Analog Output 14185,Present value,5.2,,
Analog Output 14185,Units,percent,,
Analog Output 14186,Object name,0454_FVV-11-02:SWITCH TIME,,
Analog Output 14186,Present value,2,,
Analog Output 14186,Units,minutes,,
Analog Output 14190,Object name,0454_FVV-11-02:SWITCH DBAND,,
Analog Output 14190,Present value,1,,
Analog Output 14190,Units,degrees fahrenheit,,
Analog Output 14191,Object name,0454_FVV-11-02:TOTAL VOLUME,,
Analog Output 14191,Present value,109328,,
Analog Output 14191,Units,cubic feet,,
Analog Output 14192,Object name,0454_FVV-11-02:CTL STPT,,
Analog Output 14192,Present value,67,,
Analog Output 14192,Units,degrees fahrenheit,,
Analog Output 14193,Object name,0454_FVV-11-02:FLOW STPT,,
Analog Output 14193,Present value,30.25,,
Analog Output 14193,Units,percent,,
Analog Output 14195,Object name,0454_FVV-11-02:CAL SETUP,,
Analog Output 14195,Present value,4,,
Analog Output 14195,Units,,,
Analog Output 14196,Object name,0454_FVV-11-02:CAL TIMER,,
Analog Output 14196,Present value,12,,
Analog Output 14196,Units,hours,,
Analog Output 14197,Object name,0454_FVV-11-02:DUCT AREA,,
Analog Output 14197,Present value,0.775,,
Analog Output 14197,Units,square feet,,
Analog Output 14198,Object name,0454_FVV-11-02:LOOP TIME,,
Analog Output 14198,Present value,5,,
Analog Output 14198,Units,seconds,,
Analog Output 14199,Object name,0454_FVV-11-02:ERROR STATUS,,
Analog Output 14199,Present value,0,,
Analog Output 14199,Units,,,
Analog Output 14202,Object name,0454_FVV-11-07:APPLICATION,,
Analog Output 14202,Present value,2427,,
Analog Output 14202,Units,,,
Analog Output 14206,Object name,0454_FVV-11-07:DAY CLG STPT,,
Analog Output 14206,Present value,75,,
Analog Output 14206,Units,degrees fahrenheit,,
Analog Output 14207,Object name,0454_FVV-11-07:DAY HTG STPT,,
Analog Output 14207,Present value,70,,
Analog Output 14207,Units,degrees fahrenheit,,
Analog Output 14208,Object name,0454_FVV-11-07:NGT CLG STPT,,
Analog Output 14208,Present value,85,,
Analog Output 14208,Units,degrees fahrenheit,,
Analog Output 14209,Object name,0454_FVV-11-07:NGT HTG STPT,,
Analog Output 14209,Present value,60,,
Analog Output 14209,Units,degrees fahrenheit,,
Analog Output 14211,Object name,0454_FVV-11-07:RM STPT MIN,,
Analog Output 14211,Present value,55,,
Analog Output 14211,Units,degrees fahrenheit,,
Analog Output 14212,Object name,0454_FVV-11-07:RM STPT MAX,,
Analog Output 14212,Present value,90,,
Analog Output 14212,Units,degrees fahrenheit,,
Analog Output 14216,Object name,0454_FVV-11-07:FLOW START,,
Analog Output 14216,Present value,0,,
Analog Output 14216,Units,percent,,
Analog Output 14217,Object name,0454_FVV-11-07:FLOW END,,
Analog Output 14217,Present value,0,,
Analog Output 14217,Units,percent,,
Analog Output 14220,Object name,0454_FVV-11-07:OVRD TIME,,
Analog Output 14220,Present value,0,,
Analog Output 14220,Units,hours,,
Analog Output 14222,Object name,0454_FVV-11-07:REHEAT START,,
Analog Output 14222,Present value,0,,
Analog Output 14222,Units,percent,,
Analog Output 14223,Object name,0454_FVV-11-07:REHEAT END,,
Analog Output 14223,Present value,100,,
Analog Output 14223,Units,percent,,
Analog Output 14228,Object name,0454_FVV-11-07:PARALLEL ON,,
Analog Output 14228,Present value,60,,
Analog Output 14228,Units,percent,,
Analog Output 14230,Object name,0454_FVV-11-07:PARALLEL OFF,,
Analog Output 14230,Present value,70,,
Analog Output 14230,Units,percent,,
Analog Output 14231,Object name,0454_FVV-11-07:CLG FLOW MIN,,
Analog Output 14231,Present value,392,,
Analog Output 14231,Units,,,
Analog Output 14232,Object name,0454_FVV-11-07:CLG FLOW MAX,,
Analog Output 14232,Present value,1300,,
Analog Output 14232,Units,,,
Analog Output 14233,Object name,0454_FVV-11-07:HTG FLOW MIN,,
Analog Output 14233,Present value,392,,
Analog Output 14233,Units,,,
Analog Output 14234,Object name,0454_FVV-11-07:HTG FLOW MAX,,
Analog Output 14234,Present value,1300,,
Analog Output 14234,Units,,,
Analog Output 14236,Object name,0454_FVV-11-07:FLOW COEFF,,
Analog Output 14236,Present value,0.78999996,,
Analog Output 14236,Units,,,
Analog Output 14248,Object name,0454_FVV-11-07:DMPR COMD,,
Analog Output 14248,Present value,27.6,,
Analog Output 14248,Units,percent,,
Analog Output 14249,Object name,0454_FVV-11-07:DMPR POS,,
Analog Output 14249,Present value,28,,
Analog Output 14249,Units,percent,,
Analog Output 14251,Object name,0454_FVV-11-07:MTR1 TIMING,,
Analog Output 14251,Present value,95,,
Analog Output 14251,Units,seconds,,
Analog Output 14252,Object name,0454_FVV-11-07:VLV COMD,,
Analog Output 14252,Present value,0,,
Analog Output 14252,Units,percent,,
Analog Output 14253,Object name,0454_FVV-11-07:VLV POS,,
Analog Output 14253,Present value,0,,
Analog Output 14253,Units,percent,,
Analog Output 14255,Object name,0454_FVV-11-07:MTR2 TIMING,,
Analog Output 14255,Present value,95,,
Analog Output 14255,Units,seconds,,
Analog Output 14256,Object name,0454_FVV-11-07:DMPR ROT ANG,,
Analog Output 14256,Present value,90,,
Analog Output 14256,Units,,,
Analog Output 14258,Object name,0454_FVV-11-07:MTR SETUP,,
Analog Output 14258,Present value,5,,
Analog Output 14258,Units,,,
Analog Output 14259,Object name,0454_FVV-11-07:DO DIR. REV,,
Analog Output 14259,Present value,0,,
Analog Output 14259,Units,,,
Analog Output 14263,Object name,0454_FVV-11-07:CLG P GAIN,,
Analog Output 14263,Present value,20,,
Analog Output 14263,Units,,,
Analog Output 14264,Object name,0454_FVV-11-07:CLG I GAIN,,
Analog Output 14264,Present value,0.01,,
Analog Output 14264,Units,,,
Analog Output 14265,Object name,0454_FVV-11-07:CLG D GAIN,,
Analog Output 14265,Present value,0,,
Analog Output 14265,Units,,,
Analog Output 14266,Object name,0454_FVV-11-07:CLG BIAS,,
Analog Output 14266,Present value,0,,
Analog Output 14266,Units,percent,,
Analog Output 14267,Object name,0454_FVV-11-07:HTG P GAIN,,
Analog Output 14267,Present value,10,,
Analog Output 14267,Units,,,
Analog Output 14268,Object name,0454_FVV-11-07:HTG I GAIN,,
Analog Output 14268,Present value,0.01,,
Analog Output 14268,Units,,,
Analog Output 14269,Object name,0454_FVV-11-07:HTG D GAIN,,
Analog Output 14269,Present value,0,,
Analog Output 14269,Units,,,
Analog Output 14270,Object name,0454_FVV-11-07:HTG BIAS,,
Analog Output 14270,Present value,0,,
Analog Output 14270,Units,percent,,
Analog Output 14271,Object name,0454_FVV-11-07:FLOW P GAIN,,
Analog Output 14271,Present value,0,,
Analog Output 14271,Units,,,
Analog Output 14272,Object name,0454_FVV-11-07:FLOW I GAIN,,
Analog Output 14272,Present value,0.01,,
Analog Output 14272,Units,,,
Analog Output 14273,Object name,0454_FVV-11-07:FLOW D GAIN,,
Analog Output 14273,Present value,0,,
Analog Output 14273,Units,,,
Analog Output 14274,Object name,0454_FVV-11-07:FLOW BIAS,,
Analog Output 14274,Present value,50,,
Analog Output 14274,Units,percent,,
Analog Output 14275,Object name,0454_FVV-11-07:FLOW,,
Analog Output 14275,Present value,30.25,,
Analog Output 14275,Units,percent,,
Analog Output 14276,Object name,0454_FVV-11-07:CTL FLOW MIN,,
Analog Output 14276,Present value,392,,
Analog Output 14276,Units,cubic feet per minute,,
Analog Output 14277,Object name,0454_FVV-11-07:CTL FLOW MAX,,
Analog Output 14277,Present value,1300,,
Analog Output 14277,Units,cubic feet per minute,,
Analog Output 14278,Object name,0454_FVV-11-07:CTL TEMP,,
Analog Output 14278,Present value,71.5,,
Analog Output 14278,Units,degrees fahrenheit,,
Analog Output 14279,Object name,0454_FVV-11-07:CLG LOOPOUT,,
Analog Output 14279,Present value,0,,
Analog Output 14279,Units,percent,,
Analog Output 14280,Object name,0454_FVV-11-07:HTG LOOPOUT,,
Analog Output 14280,Present value,0,,
Analog Output 14280,Units,percent,,
Analog Output 14283,Object name,0454_FVV-11-07:STAGE FAN,,
Analog Output 14283,Present value,10,,
Analog Output 14283,Units,percent,,
Analog Output 14285,Object name,0454_FVV-11-07:SWITCH LIMIT,,
Analog Output 14285,Present value,5.2,,
Analog Output 14285,Units,percent,,
Analog Output 14286,Object name,0454_FVV-11-07:SWITCH TIME,,
Analog Output 14286,Present value,2,,
Analog Output 14286,Units,minutes,,
Analog Output 14290,Object name,0454_FVV-11-07:SWITCH DBAND,,
Analog Output 14290,Present value,1,,
Analog Output 14290,Units,degrees fahrenheit,,
Analog Output 14291,Object name,0454_FVV-11-07:TOTAL VOLUME,,
Analog Output 14291,Present value,62100,,
Analog Output 14291,Units,cubic feet,,
Analog Output 14292,Object name,0454_FVV-11-07:CTL STPT,,
Analog Output 14292,Present value,67,,
Analog Output 14292,Units,degrees fahrenheit,,
Analog Output 14293,Object name,0454_FVV-11-07:FLOW STPT,,
Analog Output 14293,Present value,30.25,,
Analog Output 14293,Units,percent,,
Analog Output 14295,Object name,0454_FVV-11-07:CAL SETUP,,
Analog Output 14295,Present value,4,,
Analog Output 14295,Units,,,
Analog Output 14296,Object name,0454_FVV-11-07:CAL TIMER,,
Analog Output 14296,Present value,12,,
Analog Output 14296,Units,hours,,
Analog Output 14297,Object name,0454_FVV-11-07:DUCT AREA,,
Analog Output 14297,Present value,0.775,,
Analog Output 14297,Units,square feet,,
Analog Output 14298,Object name,0454_FVV-11-07:LOOP TIME,,
Analog Output 14298,Present value,5,,
Analog Output 14298,Units,seconds,,
Analog Output 14299,Object name,0454_FVV-11-07:ERROR STATUS,,
Analog Output 14299,Present value,0,,
Analog Output 14299,Units,,,
Analog Output 14302,Object name,0454_FVV-11-04:APPLICATION,,
Analog Output 14302,Present value,2427,,
Analog Output 14302,Units,,,
Analog Output 14306,Object name,0454_FVV-11-04:DAY CLG STPT,,
Analog Output 14306,Present value,75,,
Analog Output 14306,Units,degrees fahrenheit,,
Analog Output 14307,Object name,0454_FVV-11-04:DAY HTG STPT,,
Analog Output 14307,Present value,70,,
Analog Output 14307,Units,degrees fahrenheit,,
Analog Output 14308,Object name,0454_FVV-11-04:NGT CLG STPT,,
Analog Output 14308,Present value,85,,
Analog Output 14308,Units,degrees fahrenheit,,
Analog Output 14309,Object name,0454_FVV-11-04:NGT HTG STPT,,
Analog Output 14309,Present value,60,,
Analog Output 14309,Units,degrees fahrenheit,,
Analog Output 14311,Object name,0454_FVV-11-04:RM STPT MIN,,
Analog Output 14311,Present value,55,,
Analog Output 14311,Units,degrees fahrenheit,,
Analog Output 14312,Object name,0454_FVV-11-04:RM STPT MAX,,
Analog Output 14312,Present value,90,,
Analog Output 14312,Units,degrees fahrenheit,,
Analog Output 14316,Object name,0454_FVV-11-04:FLOW START,,
Analog Output 14316,Present value,0,,
Analog Output 14316,Units,percent,,
Analog Output 14317,Object name,0454_FVV-11-04:FLOW END,,
Analog Output 14317,Present value,0,,
Analog Output 14317,Units,percent,,
Analog Output 14320,Object name,0454_FVV-11-04:OVRD TIME,,
Analog Output 14320,Present value,0,,
Analog Output 14320,Units,hours,,
Analog Output 14322,Object name,0454_FVV-11-04:REHEAT START,,
Analog Output 14322,Present value,0,,
Analog Output 14322,Units,percent,,
Analog Output 14323,Object name,0454_FVV-11-04:REHEAT END,,
Analog Output 14323,Present value,100,,
Analog Output 14323,Units,percent,,
Analog Output 14328,Object name,0454_FVV-11-04:PARALLEL ON,,
Analog Output 14328,Present value,60,,
Analog Output 14328,Units,percent,,
Analog Output 14330,Object name,0454_FVV-11-04:PARALLEL OFF,,
Analog Output 14330,Present value,70,,
Analog Output 14330,Units,percent,,
Analog Output 14331,Object name,0454_FVV-11-04:CLG FLOW MIN,,
Analog Output 14331,Present value,392,,
Analog Output 14331,Units,,,
Analog Output 14332,Object name,0454_FVV-11-04:CLG FLOW MAX,,
Analog Output 14332,Present value,1300,,
Analog Output 14332,Units,,,
Analog Output 14333,Object name,0454_FVV-11-04:HTG FLOW MIN,,
Analog Output 14333,Present value,392,,
Analog Output 14333,Units,,,
Analog Output 14334,Object name,0454_FVV-11-04:HTG FLOW MAX,,
Analog Output 14334,Present value,1300,,
Analog Output 14334,Units,,,
Analog Output 14336,Object name,0454_FVV-11-04:FLOW COEFF,,
Analog Output 14336,Present value,0.84999996,,
Analog Output 14336,Units,,,
Analog Output 14348,Object name,0454_FVV-11-04:DMPR COMD,,
Analog Output 14348,Present value,25.199999,,
Analog Output 14348,Units,percent,,
Analog Output 14349,Object name,0454_FVV-11-04:DMPR POS,,
Analog Output 14349,Present value,25.6,,
Analog Output 14349,Units,percent,,
Analog Output 14351,Object name,0454_FVV-11-04:MTR1 TIMING,,
Analog Output 14351,Present value,95,,
Analog Output 14351,Units,seconds,,
Analog Output 14352,Object name,0454_FVV-11-04:VLV COMD,,
Analog Output 14352,Present value,0,,
Analog Output 14352,Units,percent,,
Analog Output 14353,Object name,0454_FVV-11-04:VLV POS,,
Analog Output 14353,Present value,0,,
Analog Output 14353,Units,percent,,
Analog Output 14355,Object name,0454_FVV-11-04:MTR2 TIMING,,
Analog Output 14355,Present value,95,,
Analog Output 14355,Units,seconds,,
Analog Output 14356,Object name,0454_FVV-11-04:DMPR ROT ANG,,
Analog Output 14356,Present value,90,,
Analog Output 14356,Units,,,
Analog Output 14358,Object name,0454_FVV-11-04:MTR SETUP,,
Analog Output 14358,Present value,13,,
Analog Output 14358,Units,,,
Analog Output 14359,Object name,0454_FVV-11-04:DO DIR. REV,,
Analog Output 14359,Present value,0,,
Analog Output 14359,Units,,,
Analog Output 14363,Object name,0454_FVV-11-04:CLG P GAIN,,
Analog Output 14363,Present value,20,,
Analog Output 14363,Units,,,
Analog Output 14364,Object name,0454_FVV-11-04:CLG I GAIN,,
Analog Output 14364,Present value,0.01,,
Analog Output 14364,Units,,,
Analog Output 14365,Object name,0454_FVV-11-04:CLG D GAIN,,
Analog Output 14365,Present value,0,,
Analog Output 14365,Units,,,
Analog Output 14366,Object name,0454_FVV-11-04:CLG BIAS,,
Analog Output 14366,Present value,0,,
Analog Output 14366,Units,percent,,
Analog Output 14367,Object name,0454_FVV-11-04:HTG P GAIN,,
Analog Output 14367,Present value,10,,
Analog Output 14367,Units,,,
Analog Output 14368,Object name,0454_FVV-11-04:HTG I GAIN,,
Analog Output 14368,Present value,0.01,,
Analog Output 14368,Units,,,
Analog Output 14369,Object name,0454_FVV-11-04:HTG D GAIN,,
Analog Output 14369,Present value,0,,
Analog Output 14369,Units,,,
Analog Output 14370,Object name,0454_FVV-11-04:HTG BIAS,,
Analog Output 14370,Present value,0,,
Analog Output 14370,Units,percent,,
Analog Output 14371,Object name,0454_FVV-11-04:FLOW P GAIN,,
Analog Output 14371,Present value,0,,
Analog Output 14371,Units,,,
Analog Output 14372,Object name,0454_FVV-11-04:FLOW I GAIN,,
Analog Output 14372,Present value,0.01,,
Analog Output 14372,Units,,,
Analog Output 14373,Object name,0454_FVV-11-04:FLOW D GAIN,,
Analog Output 14373,Present value,0,,
Analog Output 14373,Units,,,
Analog Output 14374,Object name,0454_FVV-11-04:FLOW BIAS,,
Analog Output 14374,Present value,50,,
Analog Output 14374,Units,percent,,
Analog Output 14375,Object name,0454_FVV-11-04:FLOW,,
Analog Output 14375,Present value,23,,
Analog Output 14375,Units,percent,,
Analog Output 14376,Object name,0454_FVV-11-04:CTL FLOW MIN,,
Analog Output 14376,Present value,392,,
Analog Output 14376,Units,cubic feet per minute,,
Analog Output 14377,Object name,0454_FVV-11-04:CTL FLOW MAX,,
Analog Output 14377,Present value,1700,,
Analog Output 14377,Units,cubic feet per minute,,
Analog Output 14378,Object name,0454_FVV-11-04:CTL TEMP,,
Analog Output 14378,Present value,71.75,,
Analog Output 14378,Units,degrees fahrenheit,,
Analog Output 14379,Object name,0454_FVV-11-04:CLG LOOPOUT,,
Analog Output 14379,Present value,0,,
Analog Output 14379,Units,percent,,
Analog Output 14380,Object name,0454_FVV-11-04:HTG LOOPOUT,,
Analog Output 14380,Present value,0,,
Analog Output 14380,Units,percent,,
Analog Output 14383,Object name,0454_FVV-11-04:STAGE FAN,,
Analog Output 14383,Present value,10,,
Analog Output 14383,Units,percent,,
Analog Output 14385,Object name,0454_FVV-11-04:SWITCH LIMIT,,
Analog Output 14385,Present value,5.2,,
Analog Output 14385,Units,percent,,
Analog Output 14386,Object name,0454_FVV-11-04:SWITCH TIME,,
Analog Output 14386,Present value,2,,
Analog Output 14386,Units,minutes,,
Analog Output 14390,Object name,0454_FVV-11-04:SWITCH DBAND,,
Analog Output 14390,Present value,1,,
Analog Output 14390,Units,degrees fahrenheit,,
Analog Output 14391,Object name,0454_FVV-11-04:TOTAL VOLUME,,
Analog Output 14391,Present value,104528,,
Analog Output 14391,Units,cubic feet,,
Analog Output 14392,Object name,0454_FVV-11-04:CTL STPT,,
Analog Output 14392,Present value,67,,
Analog Output 14392,Units,degrees fahrenheit,,
Analog Output 14393,Object name,0454_FVV-11-04:FLOW STPT,,
Analog Output 14393,Present value,23,,
Analog Output 14393,Units,percent,,
Analog Output 14395,Object name,0454_FVV-11-04:CAL SETUP,,
Analog Output 14395,Present value,4,,
Analog Output 14395,Units,,,
Analog Output 14396,Object name,0454_FVV-11-04:CAL TIMER,,
Analog Output 14396,Present value,12,,
Analog Output 14396,Units,hours,,
Analog Output 14397,Object name,0454_FVV-11-04:DUCT AREA,,
Analog Output 14397,Present value,0.775,,
Analog Output 14397,Units,square feet,,
Analog Output 14398,Object name,0454_FVV-11-04:LOOP TIME,,
Analog Output 14398,Present value,5,,
Analog Output 14398,Units,seconds,,
Analog Output 14399,Object name,0454_FVV-11-04:ERROR STATUS,,
Analog Output 14399,Present value,0,,
Analog Output 14399,Units,,,
Analog Output 14402,Object name,0454_FCU-0-3:APPLICATION,,
Analog Output 14402,Present value,2051,,
Analog Output 14402,Units,,,
Analog Output 14406,Object name,0454_FCU-0-3:DAY CLG STPT,,
Analog Output 14406,Present value,75,,
Analog Output 14406,Units,degrees fahrenheit,,
Analog Output 14407,Object name,0454_FCU-0-3:DAY HTG STPT,,
Analog Output 14407,Present value,70,,
Analog Output 14407,Units,degrees fahrenheit,,
Analog Output 14408,Object name,0454_FCU-0-3:NGT CLG STPT,,
Analog Output 14408,Present value,75,,
Analog Output 14408,Units,degrees fahrenheit,,
Analog Output 14409,Object name,0454_FCU-0-3:NGT HTG STPT,,
Analog Output 14409,Present value,70,,
Analog Output 14409,Units,degrees fahrenheit,,
Analog Output 14411,Object name,0454_FCU-0-3:RM STPT MIN,,
Analog Output 14411,Present value,55,,
Analog Output 14411,Units,degrees fahrenheit,,
Analog Output 14412,Object name,0454_FCU-0-3:RM STPT MAX,,
Analog Output 14412,Present value,90,,
Analog Output 14412,Units,degrees fahrenheit,,
Analog Output 14420,Object name,0454_FCU-0-3:OVRD TIME,,
Analog Output 14420,Present value,0,,
Analog Output 14420,Units,hours,,
Analog Output 14448,Object name,0454_FCU-0-3:VLV 1 COMD,,
Analog Output 14448,Present value,35.6,,
Analog Output 14448,Units,percent,,
Analog Output 14449,Object name,0454_FCU-0-3:VLV 1 POS,,
Analog Output 14449,Present value,35.199997,,
Analog Output 14449,Units,percent,,
Analog Output 14451,Object name,0454_FCU-0-3:MTR 1 TIMING,,
Analog Output 14451,Present value,95,,
Analog Output 14451,Units,seconds,,
Analog Output 14452,Object name,0454_FCU-0-3:VLV 2 COMD,,
Analog Output 14452,Present value,0,,
Analog Output 14452,Units,percent,,
Analog Output 14453,Object name,0454_FCU-0-3:VLV 2 POS,,
Analog Output 14453,Present value,0,,
Analog Output 14453,Units,percent,,
Analog Output 14455,Object name,0454_FCU-0-3:MTR 2 TIMING,,
Analog Output 14455,Present value,130,,
Analog Output 14455,Units,seconds,,
Analog Output 14456,Object name,0454_FCU-0-3:MTR1 ROT ANG,,
Analog Output 14456,Present value,90,,
Analog Output 14456,Units,,,
Analog Output 14457,Object name,0454_FCU-0-3:MTR2 ROT ANG,,
Analog Output 14457,Present value,90,,
Analog Output 14457,Units,,,
Analog Output 14458,Object name,0454_FCU-0-3:MTR SETUP,,
Analog Output 14458,Present value,3,,
Analog Output 14458,Units,,,
Analog Output 14459,Object name,0454_FCU-0-3:DO DIR. REV,,
Analog Output 14459,Present value,0,,
Analog Output 14459,Units,,,
Analog Output 14463,Object name,0454_FCU-0-3:CLG P GAIN,,
Analog Output 14463,Present value,20,,
Analog Output 14463,Units,,,
Analog Output 14464,Object name,0454_FCU-0-3:CLG I GAIN,,
Analog Output 14464,Present value,0.01,,
Analog Output 14464,Units,,,
Analog Output 14465,Object name,0454_FCU-0-3:CLG D GAIN,,
Analog Output 14465,Present value,0,,
Analog Output 14465,Units,,,
Analog Output 14466,Object name,0454_FCU-0-3:CLG BIAS,,
Analog Output 14466,Present value,0,,
Analog Output 14466,Units,percent,,
Analog Output 14467,Object name,0454_FCU-0-3:HTG P GAIN,,
Analog Output 14467,Present value,10,,
Analog Output 14467,Units,,,
Analog Output 14468,Object name,0454_FCU-0-3:HTG I GAIN,,
Analog Output 14468,Present value,0.01,,
Analog Output 14468,Units,,,
Analog Output 14469,Object name,0454_FCU-0-3:HTG D GAIN,,
Analog Output 14469,Present value,0,,
Analog Output 14469,Units,,,
Analog Output 14470,Object name,0454_FCU-0-3:HTG BIAS,,
Analog Output 14470,Present value,0,,
Analog Output 14470,Units,percent,,
Analog Output 14478,Object name,0454_FCU-0-3:CTL TEMP,,
Analog Output 14478,Present value,75.25,,
Analog Output 14478,Units,degrees fahrenheit,,
Analog Output 14479,Object name,0454_FCU-0-3:CLG LOOPOUT,,
Analog Output 14479,Present value,35.6,,
Analog Output 14479,Units,percent,,
Analog Output 14480,Object name,0454_FCU-0-3:HTG LOOPOUT,,
Analog Output 14480,Present value,0,,
Analog Output 14480,Units,percent,,
Analog Output 14484,Object name,0454_FCU-0-3:STAGE FAN,,
Analog Output 14484,Present value,10,,
Analog Output 14484,Units,percent,,
Analog Output 14485,Object name,0454_FCU-0-3:SWITCH LIMIT,,
Analog Output 14485,Present value,5.2,,
Analog Output 14485,Units,percent,,
Analog Output 14486,Object name,0454_FCU-0-3:SWITCH TIME,,
Analog Output 14486,Present value,10,,
Analog Output 14486,Units,minutes,,
Analog Output 14490,Object name,0454_FCU-0-3:SWITCH DBAND,,
Analog Output 14490,Present value,1,,
Analog Output 14490,Units,degrees fahrenheit,,
Analog Output 14492,Object name,0454_FCU-0-3:CTL STPT,,
Analog Output 14492,Present value,75,,
Analog Output 14492,Units,degrees fahrenheit,,
Analog Output 14496,Object name,0454_FCU-0-3:CAL TIMER,,
Analog Output 14496,Present value,12,,
Analog Output 14496,Units,hours,,
Analog Output 14498,Object name,0454_FCU-0-3:LOOP TIME,,
Analog Output 14498,Present value,5,,
Analog Output 14498,Units,seconds,,
Analog Output 14499,Object name,0454_FCU-0-3:ERROR STATUS,,
Analog Output 14499,Present value,0,,
Analog Output 14499,Units,,,
Analog Output 14702,Object name,0454_FCU-E-3:APPLICATION,,
Analog Output 14702,Present value,2051,,
Analog Output 14702,Units,,,
Analog Output 14706,Object name,0454_FCU-E-3:DAY CLG STPT,,
Analog Output 14706,Present value,82,,
Analog Output 14706,Units,degrees fahrenheit,,
Analog Output 14707,Object name,0454_FCU-E-3:DAY HTG STPT,,
Analog Output 14707,Present value,60,,
Analog Output 14707,Units,degrees fahrenheit,,
Analog Output 14708,Object name,0454_FCU-E-3:NGT CLG STPT,,
Analog Output 14708,Present value,85,,
Analog Output 14708,Units,degrees fahrenheit,,
Analog Output 14709,Object name,0454_FCU-E-3:NGT HTG STPT,,
Analog Output 14709,Present value,60,,
Analog Output 14709,Units,degrees fahrenheit,,
Analog Output 14711,Object name,0454_FCU-E-3:RM STPT MIN,,
Analog Output 14711,Present value,55,,
Analog Output 14711,Units,degrees fahrenheit,,
Analog Output 14712,Object name,0454_FCU-E-3:RM STPT MAX,,
Analog Output 14712,Present value,90,,
Analog Output 14712,Units,degrees fahrenheit,,
Analog Output 14720,Object name,0454_FCU-E-3:OVRD TIME,,
Analog Output 14720,Present value,0,,
Analog Output 14720,Units,hours,,
Analog Output 14748,Object name,0454_FCU-E-3:VLV 1 COMD,,
Analog Output 14748,Present value,0,,
Analog Output 14748,Units,percent,,
Analog Output 14749,Object name,0454_FCU-E-3:VLV 1 POS,,
Analog Output 14749,Present value,0,,
Analog Output 14749,Units,percent,,
Analog Output 14751,Object name,0454_FCU-E-3:MTR 1 TIMING,,
Analog Output 14751,Present value,95,,
Analog Output 14751,Units,seconds,,
Analog Output 14752,Object name,0454_FCU-E-3:VLV 2 COMD,,
Analog Output 14752,Present value,0,,
Analog Output 14752,Units,percent,,
Analog Output 14753,Object name,0454_FCU-E-3:VLV 2 POS,,
Analog Output 14753,Present value,0,,
Analog Output 14753,Units,percent,,
Analog Output 14755,Object name,0454_FCU-E-3:MTR 2 TIMING,,
Analog Output 14755,Present value,130,,
Analog Output 14755,Units,seconds,,
Analog Output 14756,Object name,0454_FCU-E-3:MTR1 ROT ANG,,
Analog Output 14756,Present value,90,,
Analog Output 14756,Units,,,
Analog Output 14757,Object name,0454_FCU-E-3:MTR2 ROT ANG,,
Analog Output 14757,Present value,90,,
Analog Output 14757,Units,,,
